Compound_ID,SMILES,actual,Wavelength
Quinapril,O=C(O)[C@@H]1CC2=CC=CC=C2CN1C([C@H](C)N[C@@H](CCC3=CC=CC=C3)C(OCC)=O)=O,0.000613108,340
Quinapril,O=C(O)[C@@H]1CC2=CC=CC=C2CN1C([C@H](C)N[C@@H](CCC3=CC=CC=C3)C(OCC)=O)=O,0.000761099,341
Quinapril,O=C(O)[C@@H]1CC2=CC=CC=C2CN1C([C@H](C)N[C@@H](CCC3=CC=CC=C3)C(OCC)=O)=O,0.001458774,342
Quinapril,O=C(O)[C@@H]1CC2=CC=CC=C2CN1C([C@H](C)N[C@@H](CCC3=CC=CC=C3)C(OCC)=O)=O,0.000782241,343
Quinapril,O=C(O)[C@@H]1CC2=CC=CC=C2CN1C([C@H](C)N[C@@H](CCC3=CC=CC=C3)C(OCC)=O)=O,0.000486258,344
Quinapril,O=C(O)[C@@H]1CC2=CC=CC=C2CN1C([C@H](C)N[C@@H](CCC3=CC=CC=C3)C(OCC)=O)=O,0.001310782,345
Quinapril,O=C(O)[C@@H]1CC2=CC=CC=C2CN1C([C@H](C)N[C@@H](CCC3=CC=CC=C3)C(OCC)=O)=O,0.000803383,346
Quinapril,O=C(O)[C@@H]1CC2=CC=CC=C2CN1C([C@H](C)N[C@@H](CCC3=CC=CC=C3)C(OCC)=O)=O,0.001162791,347
Quinapril,O=C(O)[C@@H]1CC2=CC=CC=C2CN1C([C@H](C)N[C@@H](CCC3=CC=CC=C3)C(OCC)=O)=O,0.000317125,348
Quinapril,O=C(O)[C@@H]1CC2=CC=CC=C2CN1C([C@H](C)N[C@@H](CCC3=CC=CC=C3)C(OCC)=O)=O,0.000274841,349
Quinapril,O=C(O)[C@@H]1CC2=CC=CC=C2CN1C([C@H](C)N[C@@H](CCC3=CC=CC=C3)C(OCC)=O)=O,0.000951374,350
Quinapril,O=C(O)[C@@H]1CC2=CC=CC=C2CN1C([C@H](C)N[C@@H](CCC3=CC=CC=C3)C(OCC)=O)=O,0.001035941,351
Quinapril,O=C(O)[C@@H]1CC2=CC=CC=C2CN1C([C@H](C)N[C@@H](CCC3=CC=CC=C3)C(OCC)=O)=O,0.000359408,352
Quinapril,O=C(O)[C@@H]1CC2=CC=CC=C2CN1C([C@H](C)N[C@@H](CCC3=CC=CC=C3)C(OCC)=O)=O,0.000274841,353
Quinapril,O=C(O)[C@@H]1CC2=CC=CC=C2CN1C([C@H](C)N[C@@H](CCC3=CC=CC=C3)C(OCC)=O)=O,0,354
Quinapril,O=C(O)[C@@H]1CC2=CC=CC=C2CN1C([C@H](C)N[C@@H](CCC3=CC=CC=C3)C(OCC)=O)=O,0.000295983,355
Quinapril,O=C(O)[C@@H]1CC2=CC=CC=C2CN1C([C@H](C)N[C@@H](CCC3=CC=CC=C3)C(OCC)=O)=O,0.001120507,356
Quinapril,O=C(O)[C@@H]1CC2=CC=CC=C2CN1C([C@H](C)N[C@@H](CCC3=CC=CC=C3)C(OCC)=O)=O,0.001099366,357
Quinapril,O=C(O)[C@@H]1CC2=CC=CC=C2CN1C([C@H](C)N[C@@H](CCC3=CC=CC=C3)C(OCC)=O)=O,0.001226216,358
Quinapril,O=C(O)[C@@H]1CC2=CC=CC=C2CN1C([C@H](C)N[C@@H](CCC3=CC=CC=C3)C(OCC)=O)=O,0,359
Quinapril,O=C(O)[C@@H]1CC2=CC=CC=C2CN1C([C@H](C)N[C@@H](CCC3=CC=CC=C3)C(OCC)=O)=O,0.000274841,360
Quinapril,O=C(O)[C@@H]1CC2=CC=CC=C2CN1C([C@H](C)N[C@@H](CCC3=CC=CC=C3)C(OCC)=O)=O,0.001078224,361
Quinapril,O=C(O)[C@@H]1CC2=CC=CC=C2CN1C([C@H](C)N[C@@H](CCC3=CC=CC=C3)C(OCC)=O)=O,0.00012685,362
Quinapril,O=C(O)[C@@H]1CC2=CC=CC=C2CN1C([C@H](C)N[C@@H](CCC3=CC=CC=C3)C(OCC)=O)=O,0.0005074,363
Quinapril,O=C(O)[C@@H]1CC2=CC=CC=C2CN1C([C@H](C)N[C@@H](CCC3=CC=CC=C3)C(OCC)=O)=O,0.000655391,364
Quinapril,O=C(O)[C@@H]1CC2=CC=CC=C2CN1C([C@H](C)N[C@@H](CCC3=CC=CC=C3)C(OCC)=O)=O,0.000591966,365
Quinapril,O=C(O)[C@@H]1CC2=CC=CC=C2CN1C([C@H](C)N[C@@H](CCC3=CC=CC=C3)C(OCC)=O)=O,0.000655391,366
Quinapril,O=C(O)[C@@H]1CC2=CC=CC=C2CN1C([C@H](C)N[C@@H](CCC3=CC=CC=C3)C(OCC)=O)=O,0.000718816,367
Quinapril,O=C(O)[C@@H]1CC2=CC=CC=C2CN1C([C@H](C)N[C@@H](CCC3=CC=CC=C3)C(OCC)=O)=O,0.000549683,368
Quinapril,O=C(O)[C@@H]1CC2=CC=CC=C2CN1C([C@H](C)N[C@@H](CCC3=CC=CC=C3)C(OCC)=O)=O,0.000613108,369
Quinapril,O=C(O)[C@@H]1CC2=CC=CC=C2CN1C([C@H](C)N[C@@H](CCC3=CC=CC=C3)C(OCC)=O)=O,0.000718816,370
Quinapril,O=C(O)[C@@H]1CC2=CC=CC=C2CN1C([C@H](C)N[C@@H](CCC3=CC=CC=C3)C(OCC)=O)=O,0.000718816,371
Quinapril,O=C(O)[C@@H]1CC2=CC=CC=C2CN1C([C@H](C)N[C@@H](CCC3=CC=CC=C3)C(OCC)=O)=O,0.000676533,372
Quinapril,O=C(O)[C@@H]1CC2=CC=CC=C2CN1C([C@H](C)N[C@@H](CCC3=CC=CC=C3)C(OCC)=O)=O,0.000591966,373
Quinapril,O=C(O)[C@@H]1CC2=CC=CC=C2CN1C([C@H](C)N[C@@H](CCC3=CC=CC=C3)C(OCC)=O)=O,0.000465116,374
Quinapril,O=C(O)[C@@H]1CC2=CC=CC=C2CN1C([C@H](C)N[C@@H](CCC3=CC=CC=C3)C(OCC)=O)=O,0.000317125,375
Quinapril,O=C(O)[C@@H]1CC2=CC=CC=C2CN1C([C@H](C)N[C@@H](CCC3=CC=CC=C3)C(OCC)=O)=O,0.000274841,376
Quinapril,O=C(O)[C@@H]1CC2=CC=CC=C2CN1C([C@H](C)N[C@@H](CCC3=CC=CC=C3)C(OCC)=O)=O,0.0002537,377
Quinapril,O=C(O)[C@@H]1CC2=CC=CC=C2CN1C([C@H](C)N[C@@H](CCC3=CC=CC=C3)C(OCC)=O)=O,0.000232558,378
Quinapril,O=C(O)[C@@H]1CC2=CC=CC=C2CN1C([C@H](C)N[C@@H](CCC3=CC=CC=C3)C(OCC)=O)=O,0.000190275,379
Quinapril,O=C(O)[C@@H]1CC2=CC=CC=C2CN1C([C@H](C)N[C@@H](CCC3=CC=CC=C3)C(OCC)=O)=O,0.000169133,380
Quinapril,O=C(O)[C@@H]1CC2=CC=CC=C2CN1C([C@H](C)N[C@@H](CCC3=CC=CC=C3)C(OCC)=O)=O,0.00012685,381
Quinapril,O=C(O)[C@@H]1CC2=CC=CC=C2CN1C([C@H](C)N[C@@H](CCC3=CC=CC=C3)C(OCC)=O)=O,0.000169133,382
Quinapril,O=C(O)[C@@H]1CC2=CC=CC=C2CN1C([C@H](C)N[C@@H](CCC3=CC=CC=C3)C(OCC)=O)=O,0.000274841,383
Quinapril,O=C(O)[C@@H]1CC2=CC=CC=C2CN1C([C@H](C)N[C@@H](CCC3=CC=CC=C3)C(OCC)=O)=O,0.000401691,384
Quinapril,O=C(O)[C@@H]1CC2=CC=CC=C2CN1C([C@H](C)N[C@@H](CCC3=CC=CC=C3)C(OCC)=O)=O,0.000190275,385
Quinapril,O=C(O)[C@@H]1CC2=CC=CC=C2CN1C([C@H](C)N[C@@H](CCC3=CC=CC=C3)C(OCC)=O)=O,0,386
Quinapril,O=C(O)[C@@H]1CC2=CC=CC=C2CN1C([C@H](C)N[C@@H](CCC3=CC=CC=C3)C(OCC)=O)=O,0.000465116,387
Quinapril,O=C(O)[C@@H]1CC2=CC=CC=C2CN1C([C@H](C)N[C@@H](CCC3=CC=CC=C3)C(OCC)=O)=O,0.000824524,388
Quinapril,O=C(O)[C@@H]1CC2=CC=CC=C2CN1C([C@H](C)N[C@@H](CCC3=CC=CC=C3)C(OCC)=O)=O,0.000422833,389
Quinapril,O=C(O)[C@@H]1CC2=CC=CC=C2CN1C([C@H](C)N[C@@H](CCC3=CC=CC=C3)C(OCC)=O)=O,0.000761099,390
Quinapril,O=C(O)[C@@H]1CC2=CC=CC=C2CN1C([C@H](C)N[C@@H](CCC3=CC=CC=C3)C(OCC)=O)=O,0.000443975,391
Quinapril,O=C(O)[C@@H]1CC2=CC=CC=C2CN1C([C@H](C)N[C@@H](CCC3=CC=CC=C3)C(OCC)=O)=O,0.000465116,392
Quinapril,O=C(O)[C@@H]1CC2=CC=CC=C2CN1C([C@H](C)N[C@@H](CCC3=CC=CC=C3)C(OCC)=O)=O,0.000697674,393
Quinapril,O=C(O)[C@@H]1CC2=CC=CC=C2CN1C([C@H](C)N[C@@H](CCC3=CC=CC=C3)C(OCC)=O)=O,0.000465116,394
Quinapril,O=C(O)[C@@H]1CC2=CC=CC=C2CN1C([C@H](C)N[C@@H](CCC3=CC=CC=C3)C(OCC)=O)=O,6.34E-05,395
Quinapril,O=C(O)[C@@H]1CC2=CC=CC=C2CN1C([C@H](C)N[C@@H](CCC3=CC=CC=C3)C(OCC)=O)=O,0,396
Quinapril,O=C(O)[C@@H]1CC2=CC=CC=C2CN1C([C@H](C)N[C@@H](CCC3=CC=CC=C3)C(OCC)=O)=O,0.000528541,397
Quinapril,O=C(O)[C@@H]1CC2=CC=CC=C2CN1C([C@H](C)N[C@@H](CCC3=CC=CC=C3)C(OCC)=O)=O,0.000105708,398
Quinapril,O=C(O)[C@@H]1CC2=CC=CC=C2CN1C([C@H](C)N[C@@H](CCC3=CC=CC=C3)C(OCC)=O)=O,0.000211416,399
Quinapril,O=C(O)[C@@H]1CC2=CC=CC=C2CN1C([C@H](C)N[C@@H](CCC3=CC=CC=C3)C(OCC)=O)=O,0.000824524,400
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.745478822,220
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.751439505,221
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.758592325,222
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.764553008,223
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.768129418,224
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.771705828,225
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.777666512,226
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.783627195,227
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.789587878,228
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.799124972,229
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.809854202,230
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.820583432,231
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.834889072,232
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.850506062,233
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.868507326,234
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.886747017,235
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.905463562,236
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.922272689,237
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.939797098,238
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.955175661,239
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.969362088,240
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.981402668,241
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.990343693,242
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.996781231,243
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.999642359,244
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,1,245
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.995708308,246
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.986886497,247
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.974488275,248
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.958275217,249
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.93693597,250
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.912103764,251
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.883146764,252
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.84987423,253
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.813978995,254
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.774841148,255
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.73360514,256
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.691439267,257
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.647437502,258
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.602577399,259
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.55731197,260
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.512010777,261
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.468795823,262
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.425902745,263
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.385525077,264
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.347686659,265
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.311660289,266
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.278673867,267
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.248417439,268
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.220902924,269
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.197417832,270
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.176388541,271
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.158434963,272
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.142662995,273
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.128905738,274
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.116865157,275
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.106326669,276
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.097683678,277
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.09080505,278
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.084725153,279
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.079145953,280
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.073900552,281
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.067534542,282
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.061442724,283
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.055863524,284
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.050296246,285
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.045718441,286
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.040639939,287
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.037743047,288
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.034726941,289
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.032223454,290
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.030172979,291
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.027991369,292
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.025750152,293
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.025106398,294
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.023353957,295
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.022316798,296
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.020898156,297
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.020790863,298
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.019300693,299
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.01814432,300
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.01735751,301
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.016499171,302
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.015545462,303
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.015307035,304
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.014007606,305
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.013399616,306
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.013423459,307
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.012934683,308
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.012016738,309
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.011718703,310
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.011635254,311
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.011158399,312
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.010836522,313
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.011027264,314
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.010610016,315
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.009894734,316
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.009978184,317
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.009954341,318
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.009394037,319
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.009310587,320
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.009346351,321
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.008571463,322
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.008774126,323
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.008523777,324
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.007450854,325
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.006854786,326
Testosterone,O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=C1,0.006783258,327
